date,value
2007-03-15,1013.819249
2007-03-16,1011.751306
2007-03-19,1009.535702
2007-03-20,1010.955865
2007-03-21,1009.447737
2007-03-22,1011.085219
2007-03-23,1005.244639
2007-03-26,1003.796371
2007-03-27,1000.060161
2007-03-28,1000.511397
2007-03-29,999.221014
2007-03-30,997.144177
2007-04-02,997.361689
2007-04-03,995.289812
2007-04-04,994.773980
2007-04-05,993.471983
2007-04-10,989.130610
2007-04-11,988.494067
2007-04-12,987.026911
2007-04-13,986.039855
2007-04-16,980.865667
2007-04-17,980.713488
2007-04-18,984.210820
2007-04-19,982.645231
2007-04-20,980.713810
2007-04-23,980.844504
2007-04-24,984.549300
2007-04-25,985.372416
2007-04-26,981.882258
2007-04-27,979.351036
2007-04-30,981.892713
2007-05-02,982.876474
2007-05-03,983.148710
2007-05-04,985.503882
2007-05-07,984.890222
2007-05-08,987.627065
2007-05-09,985.511178
2007-05-10,984.399867
2007-05-11,986.652009
2007-05-14,980.462201
2007-05-15,976.820649
2007-05-16,978.221506
2007-05-18,974.930202
2007-05-21,972.546743
2007-05-22,973.644880
2007-05-23,972.099707
2007-05-24,970.468735
2007-05-25,969.101751
2007-05-28,970.125367
2007-05-29,973.613304
2007-05-30,972.345954
2007-05-31,969.099876
2007-06-01,966.309259
2007-06-04,966.268193
2007-06-05,966.333650
2007-06-07,960.811185
2007-06-08,958.260101
2007-06-11,958.879846
2007-06-12,957.129027
2007-06-13,955.756208
2007-06-14,958.728719
2007-06-15,957.544299
2007-06-18,956.284844
2007-06-19,959.233754
2007-06-20,949.322593
2007-06-21,947.243389
2007-06-25,951.783329
2007-06-26,952.661493
2007-06-27,955.205833
2007-06-28,951.913642
2007-06-29,952.429891
2007-07-02,955.380063
2007-07-03,954.246300
2007-07-04,949.316045
2007-07-05,947.129997
2007-07-06,944.637037
2007-07-09,944.913076
2007-07-10,949.418453
2007-07-11,952.639637
2007-07-12,947.961088
2007-07-13,950.986340
2007-07-16,950.388705
2007-07-17,949.875840
2007-07-18,952.528945
2007-07-19,952.240558
2007-07-20,960.092523
2007-07-23,962.122855
2007-07-24,963.024457
2007-07-25,964.206018
2007-07-26,967.337290
2007-07-27,969.262963
2007-07-30,971.001615
2007-07-31,966.525889
2007-08-01,968.362335
2007-08-02,966.534618
2007-08-03,971.739909
2007-08-06,971.824049
2007-08-07,969.349247
2007-08-08,964.288177
2007-08-09,968.907295
2007-08-10,971.965592
2007-08-13,971.390259
2007-08-14,968.404635
2007-08-15,975.182412
2007-08-16,984.945173
2007-08-17,985.542801
2007-08-20,984.865196
2007-08-21,991.165854
2007-08-22,980.437217
2007-08-23,982.372645
2007-08-24,983.649020
2007-08-27,982.226208
2007-08-28,985.353530
2007-08-29,988.387074
2007-08-30,985.876336
2007-08-31,982.310132
2007-09-03,982.748698
2007-09-04,983.115587
2007-09-05,984.696734
2007-09-06,985.119686
2007-09-07,990.313452
2007-09-10,992.883558
2007-09-11,994.115149
2007-09-12,991.287860
2007-09-13,988.574003
2007-09-14,989.606207
2007-09-17,986.563372
2007-09-18,981.749910
2007-09-19,980.316620
2007-09-20,975.333847
2007-09-21,974.220269
2007-09-24,975.507086
2007-09-25,976.691097
2007-09-26,973.567874
2007-09-27,975.137357
2007-09-28,976.530281
2007-10-01,976.899809
2007-10-02,976.760315
2007-10-03,978.155557
2007-10-04,978.492017
2007-10-05,974.489054
2007-10-08,973.512627
2007-10-09,974.307321
2007-10-10,972.389175
2007-10-11,969.731864
2007-10-12,968.636312
2007-10-15,965.203534
2007-10-16,968.046993
2007-10-17,969.890581
2007-10-18,975.869222
2007-10-19,980.351319
2007-10-22,985.402076
2007-10-23,983.844467
2007-10-24,986.694500
2007-10-25,985.855585
2007-10-26,985.267864
2007-10-29,985.996010
2007-10-30,986.848160
2007-10-31,983.060494
2007-11-01,983.607151
2007-11-02,984.751292
2007-11-05,986.495453
2007-11-06,983.182078
2007-11-07,986.609916
2007-11-08,989.467473
2007-11-09,991.229223
2007-11-12,988.414443
2007-11-13,985.465602
2007-11-14,984.039114
2007-11-15,985.778960
2007-11-16,986.366149
2007-11-19,988.347513
2007-11-20,987.843916
2007-11-21,990.166698
2007-11-22,991.046554
2007-11-23,988.915319
2007-11-26,989.762091
2007-11-27,996.242544
2007-11-28,990.761375
2007-11-29,996.796683
2007-11-30,993.541994
2007-12-03,996.980294
2007-12-04,999.241048
2007-12-05,997.639554
2007-12-06,993.304038
2007-12-07,988.188797
2007-12-10,982.600842
2007-12-11,982.661103
2007-12-12,976.774989
2007-12-13,976.799956
2007-12-14,977.587612
2007-12-17,977.242739
2007-12-18,978.554643
2007-12-19,985.357323
2007-12-20,990.156070
2007-12-21,987.414738
2007-12-27,984.447181
2007-12-28,986.736518
2008-01-02,992.864414
2008-01-03,995.483928
2008-01-04,1001.351433
2008-01-07,1003.814138
2008-01-08,1001.028617
2008-01-09,1006.837599
2008-01-10,1004.508994
2008-01-11,1004.560843
2008-01-14,1012.166269
2008-01-15,1014.432385
2008-01-16,1017.794699
2008-01-17,1019.641837
2008-01-18,1020.610816
2008-01-21,1028.882307
2008-01-22,1028.586993
2008-01-23,1035.281709
2008-01-24,1023.241730
2008-01-25,1020.377607
2008-01-28,1028.518606
2008-01-29,1025.516139
2008-01-30,1021.890146
2008-01-31,1031.937707
2008-02-01,1029.421867
2008-02-04,1027.096125
2008-02-05,1034.448126
2008-02-06,1032.866166
2008-02-07,1038.219142
2008-02-08,1038.544498
2008-02-11,1039.516907
2008-02-12,1032.327612
2008-02-13,1020.929392
2008-02-14,1014.445533
2008-02-15,1020.321858
2008-02-18,1017.672530
2008-02-19,1021.590680
2008-02-20,1018.091440
2008-02-21,1014.014032
2008-02-22,1018.967249
2008-02-25,1017.766308
2008-02-26,1014.302741
2008-02-27,1014.491282
2008-02-28,1017.520010
2008-02-29,1023.830522
2008-03-03,1019.690115
2008-03-04,1022.957266
2008-03-05,1019.799463
2008-03-06,1022.536420
2008-03-07,1023.782968
2008-03-10,1026.796256
2008-03-11,1025.508959
2008-03-12,1024.607075
2008-03-13,1033.223598
2008-03-14,1035.159259
2008-03-17,1040.881751
2008-03-18,1036.279152
2008-03-19,1031.397528
2008-03-20,1032.654828
2008-03-25,1021.592958
2008-03-26,1021.818069
2008-03-27,1021.669759
2008-03-28,1018.005384
2008-03-31,1023.832419
2008-04-01,1019.501529
2008-04-02,1018.952358
2008-04-03,1020.661828
2008-04-04,1024.426321
2008-04-07,1021.444334
2008-04-08,1020.531296
2008-04-09,1020.281869
2008-04-10,1025.372606
2008-04-11,1026.649554
2008-04-14,1022.313440
2008-04-15,1019.092994
2008-04-16,1013.058512
2008-04-17,1007.445470
2008-04-18,1000.510703
2008-04-21,1004.309919
2008-04-22,999.159185
2008-04-23,1000.001486
2008-04-24,1000.638189
2008-04-25,998.682172
2008-04-28,999.664459
2008-04-29,1006.579853
2008-04-30,1010.058802
2008-05-02,1006.079640
2008-05-05,1009.240993
2008-05-06,1014.886667
2008-05-07,1011.105246
2008-05-08,1018.041504
2008-05-09,1021.543146
2008-05-12,1019.776986
2008-05-13,1012.805359
2008-05-14,1008.915556
2008-05-15,1003.046372
2008-05-16,1004.772125
2008-05-19,1004.888018
2008-05-20,1005.558873
2008-05-21,999.524695
2008-05-22,988.461747
2008-05-23,990.323724
2008-05-26,989.060837
2008-05-27,984.989527
2008-05-28,982.236402
2008-05-29,974.949593
2008-05-30,981.972942
2008-06-02,984.959202
2008-06-03,981.487294
2008-06-04,984.573360
2008-06-05,982.382605
2008-06-09,969.383305
2008-06-10,968.006571
2008-06-11,968.050032
2008-06-12,960.243268
2008-06-13,954.455858
2008-06-16,946.978015
2008-06-17,952.729861
2008-06-18,957.160278
2008-06-19,956.083165
2008-06-23,960.709219
2008-06-24,960.378172
2008-06-25,959.301432
2008-06-26,962.801934
2008-06-27,965.617539
2008-06-30,955.782992
2008-07-01,956.845905
2008-07-02,953.307457
2008-07-03,951.857175
2008-07-04,954.879022
2008-07-07,961.699429
2008-07-08,961.992937
2008-07-09,963.979495
2008-07-10,965.639347
2008-07-11,968.477147
2008-07-14,971.124840
2008-07-15,976.444194
2008-07-16,976.652859
2008-07-17,973.917238
2008-07-18,967.841686
2008-07-21,964.156766
2008-07-22,961.834214
2008-07-23,959.438574
2008-07-24,966.546686
2008-07-25,966.955224
2008-07-28,969.356316
2008-07-29,968.639979
2008-07-30,977.985636
2008-07-31,986.159430
2008-08-01,995.090261
2008-08-04,996.263332
2008-08-05,995.732920
2008-08-06,994.881867
2008-08-07,1001.107069
2008-08-08,1001.613321
2008-08-11,1000.755706
2008-08-12,1005.674188
2008-08-13,1006.355258
2008-08-14,1006.111850
2008-08-15,1007.585504
2008-08-18,1009.709126
2008-08-19,1012.080431
2008-08-20,1009.911732
2008-08-21,1003.349714
2008-08-22,997.747304
2008-08-25,1004.758692
2008-08-26,1006.987879
2008-08-27,1001.949295
2008-08-28,999.489125
2008-08-29,1002.260194
2008-09-01,1006.906365
2008-09-02,1002.669781
2008-09-03,1008.436486
2008-09-04,1007.197304
2008-09-05,1014.809260
2008-09-08,1014.314830
2008-09-09,1020.641086
2008-09-10,1020.178750
2008-09-11,1024.008113
2008-09-12,1021.771055
2008-09-15,1033.230470
2008-09-16,1038.343417
2008-09-17,1031.192068
2008-09-18,1033.075713
2008-09-19,1021.357889
2008-09-22,1015.468506
2008-09-23,1017.246166
2008-09-24,1020.041029
2008-09-25,1009.973089
2008-09-26,1013.500864
2008-09-29,1020.197386
2008-09-30,1017.556615
2008-10-01,1022.245115
2008-10-02,1031.036335
2008-10-03,1041.046641
2008-10-06,1056.811595
2008-10-07,1060.940017
2008-10-08,1082.058042
2008-10-09,1072.950049
2008-10-10,1067.804362
2008-10-13,1063.607160
2008-10-14,1064.899905
2008-10-15,1064.391579
2008-10-16,1068.515569
2008-10-17,1076.453285
2008-10-20,1074.297676
2008-10-21,1076.785488
2008-10-22,1081.754987
2008-10-23,1096.217817
2008-10-24,1108.616945
2008-10-27,1111.890612
2008-10-28,1108.936809
2008-10-29,1099.945229
2008-10-30,1095.110256
2008-10-31,1097.545395
2008-11-03,1094.134169
2008-11-04,1089.642665
2008-11-05,1085.296696
2008-11-06,1088.150520
2008-11-07,1093.160479
2008-11-10,1096.727252
2008-11-11,1104.535038
2008-11-12,1112.760612
2008-11-13,1109.279539
2008-11-14,1119.581944
2008-11-17,1121.537066
2008-11-18,1123.152174
2008-11-19,1123.907403
2008-11-20,1148.615506
2008-11-21,1153.354077
2008-11-24,1150.073082
2008-11-25,1154.762848
2008-11-26,1165.428774
2008-11-27,1162.327890
2008-11-28,1167.448023
2008-12-01,1174.834887
2008-12-02,1187.148468
2008-12-03,1192.504069
2008-12-04,1209.041094
2008-12-05,1202.805143
2008-12-08,1192.243822
2008-12-09,1173.354632
2008-12-10,1179.213227
2008-12-11,1181.293219
2008-12-12,1184.036835
2008-12-15,1187.019045
2008-12-16,1193.975374
2008-12-17,1223.660455
2008-12-18,1223.617704
2008-12-19,1223.176868
2008-12-22,1227.295399
2008-12-23,1233.334121
2008-12-29,1237.249554
2008-12-30,1237.363290
2009-01-02,1231.939107
2009-01-05,1224.818811
2009-01-07,1216.380380
2009-01-08,1214.202996
2009-01-09,1219.654425
2009-01-12,1219.209713
2009-01-13,1223.768847
2009-01-14,1218.441158
2009-01-15,1221.394326
2009-01-16,1212.248347
2009-01-19,1208.082846
2009-01-20,1207.724464
2009-01-21,1204.430551
2009-01-22,1199.482594
2009-01-23,1189.465236
2009-01-26,1173.310012
2009-01-27,1176.750069
2009-01-28,1180.213118
2009-01-29,1177.738912
2009-01-30,1175.425665
2009-02-02,1181.204337
2009-02-03,1188.436290
2009-02-04,1180.897678
2009-02-05,1188.133124
2009-02-06,1179.512437
2009-02-09,1182.017198
2009-02-10,1194.137170
2009-02-11,1212.823152
2009-02-12,1213.733118
2009-02-13,1204.306784
2009-02-16,1205.924526
2009-02-17,1217.640353
2009-02-18,1221.840309
2009-02-19,1212.704333
2009-02-20,1222.035795
2009-02-23,1226.078865
2009-02-24,1233.560241
2009-02-25,1229.743331
2009-02-26,1218.158198
2009-02-27,1222.588225
2009-03-02,1227.289080
2009-03-03,1223.719588
2009-03-04,1222.237441
2009-03-05,1223.819916
2009-03-06,1230.797113
2009-03-09,1229.232453
2009-03-10,1226.345167
2009-03-11,1216.755679
2009-03-12,1219.135175
2009-03-13,1216.795301
2009-03-16,1217.353740
2009-03-17,1215.635156
2009-03-18,1211.177476
2009-03-19,1221.447540
2009-03-20,1219.715398
2009-03-23,1203.502182
2009-03-24,1195.065686
2009-03-25,1196.055996
2009-03-26,1189.214917
2009-03-27,1195.679062
2009-03-30,1201.065845
2009-03-31,1210.439897
2009-04-01,1207.476600
2009-04-02,1197.561130
2009-04-03,1191.931030
2009-04-06,1185.739259
2009-04-07,1187.376201
2009-04-08,1190.264932
2009-04-09,1190.234363
2009-04-14,1198.969400
2009-04-15,1207.789540
2009-04-16,1209.650488
2009-04-17,1206.541664
2009-04-20,1216.105659
2009-04-21,1218.459205
2009-04-22,1208.933335
2009-04-23,1205.106980
2009-04-24,1197.106667
2009-04-27,1203.763305
2009-04-28,1204.332694
2009-04-29,1202.435162
2009-04-30,1197.795542
2009-05-04,1188.572339
2009-05-05,1187.509846
2009-05-06,1181.045062
2009-05-07,1168.854302
2009-05-08,1174.361741
2009-05-11,1180.583342
2009-05-12,1174.001382
2009-05-13,1174.273797
2009-05-14,1180.075997
2009-05-15,1178.544411
2009-05-18,1178.500277
2009-05-19,1170.411965
2009-05-20,1167.283464
2009-05-22,1162.157398
2009-05-25,1158.278375
2009-05-26,1165.419069
2009-05-27,1162.976789
2009-05-28,1157.202961
2009-05-29,1157.229467
2009-06-01,1152.463246
2009-06-02,1154.803811
2009-06-03,1161.991142
2009-06-04,1157.549429
2009-06-05,1155.296522
2009-06-08,1148.909169
2009-06-09,1151.643454
2009-06-10,1150.854775
2009-06-11,1149.822985
2009-06-12,1163.947243
2009-06-15,1174.761815
2009-06-16,1174.264536
2009-06-17,1176.288393
2009-06-18,1174.312543
2009-06-22,1176.113653
2009-06-23,1175.664047
2009-06-24,1178.055497
2009-06-25,1184.235501
2009-06-26,1187.814503
2009-06-29,1189.389296
2009-06-30,1187.430442
2009-07-01,1186.288129
2009-07-02,1205.503665
2009-07-03,1205.279881
2009-07-06,1206.661595
2009-07-07,1205.758381
2009-07-08,1208.697576
2009-07-09,1208.004923
2009-07-10,1212.710418
2009-07-13,1218.609247
2009-07-14,1213.474512
2009-07-15,1209.414257
2009-07-16,1212.295527
2009-07-17,1209.604002
2009-07-20,1206.306294
2009-07-21,1209.672952
2009-07-22,1209.934392
2009-07-23,1205.524601
2009-07-24,1200.636297
2009-07-27,1196.501828
2009-07-28,1203.099237
2009-07-29,1204.692700
2009-07-30,1198.203095
2009-07-31,1205.389938
2009-08-03,1198.567458
2009-08-04,1194.412201
2009-08-05,1195.209451
2009-08-06,1195.587217
2009-08-07,1188.289813
2009-08-10,1190.201484
2009-08-11,1197.845340
2009-08-12,1194.238321
2009-08-13,1192.667658
2009-08-14,1200.036459
2009-08-17,1202.158612
2009-08-18,1202.483642
2009-08-19,1210.229148
2009-08-20,1210.732329
2009-08-21,1205.951409
2009-08-24,1201.499860
2009-08-25,1206.724689
2009-08-26,1211.213576
2009-08-27,1215.549832
2009-08-28,1213.546399
2009-08-31,1218.039070
2009-09-01,1216.709304
2009-09-02,1218.844719
2009-09-03,1223.021531
2009-09-04,1222.532336
2009-09-07,1225.622840
2009-09-08,1220.130027
2009-09-09,1215.540464
2009-09-10,1219.751059
2009-09-11,1224.182735
2009-09-14,1222.648196
2009-09-15,1219.176823
2009-09-16,1215.929491
2009-09-17,1215.607367
2009-09-18,1216.490837
2009-09-21,1214.293740
2009-09-22,1211.848668
2009-09-23,1211.420731
2009-09-24,1217.133377
2009-09-25,1217.805814
2009-09-28,1220.136637
2009-09-29,1222.101796
2009-09-30,1225.618189
2009-10-01,1226.659678
2009-10-02,1234.483576
2009-10-05,1237.891106
2009-10-06,1236.258340
2009-10-07,1234.938182
2009-10-08,1239.590102
2009-10-09,1231.715973
2009-10-12,1232.168238
2009-10-13,1234.433166
2009-10-14,1230.598374
2009-10-15,1227.583694
2009-10-16,1228.377857
2009-10-19,1228.960961
2009-10-20,1233.896383
2009-10-21,1228.917579
2009-10-22,1232.655257
2009-10-23,1227.478599
2009-10-26,1225.888298
2009-10-27,1236.299845
2009-10-28,1238.794566
2009-10-29,1235.440354
2009-10-30,1237.617485
2009-11-02,1239.791785
2009-11-03,1243.448344
2009-11-04,1237.665337
2009-11-05,1233.963299
2009-11-06,1233.546107
2009-11-09,1238.251099
2009-11-10,1238.576824
2009-11-11,1235.151151
2009-11-12,1231.940956
2009-11-13,1231.089991
2009-11-16,1236.359688
2009-11-17,1241.350515
2009-11-18,1242.240301
2009-11-19,1243.932667
2009-11-20,1241.230202
2009-11-23,1240.605794
2009-11-24,1243.340645
2009-11-25,1241.301873
2009-11-26,1249.904898
2009-11-27,1252.645970
2009-11-30,1253.208058
2009-12-01,1253.326087
2009-12-02,1252.207160
2009-12-03,1247.056732
2009-12-04,1240.828327
2009-12-07,1246.707873
2009-12-08,1250.621896
2009-12-09,1250.701182
2009-12-10,1248.985960
2009-12-11,1221.469150
2009-12-14,1223.771502
2009-12-15,1224.255973
2009-12-16,1230.004233
2009-12-17,1237.749670
2009-12-18,1242.022512
2009-12-21,1237.795136
2009-12-22,1233.476136
2009-12-23,1235.031051
2009-12-28,1229.302359
2009-12-29,1226.881546
2009-12-30,1227.281980
2010-01-04,1218.599434
2010-01-05,1216.096833
2010-01-07,1220.751717
2010-01-08,1222.945032
2010-01-11,1225.978257
2010-01-12,1229.806344
2010-01-13,1228.705449
2010-01-14,1227.507138
2010-01-15,1232.880761
2010-01-18,1235.230821
2010-01-19,1231.586167
2010-01-20,1237.096326
2010-01-21,1236.716313
2010-01-22,1243.168358
2010-01-25,1240.902859
2010-01-26,1242.370457
2010-01-27,1243.532933
2010-01-28,1240.835213
2010-01-29,1239.561898
2010-02-01,1238.956025
2010-02-02,1239.505665
2010-02-03,1237.140906
2010-02-04,1242.595757
2010-02-05,1249.051771
2010-02-08,1246.151792
2010-02-09,1244.314174
2010-02-10,1242.609407
2010-02-11,1229.234082
2010-02-12,1227.025339
2010-02-15,1227.459419
2010-02-16,1229.423471
2010-02-17,1230.724868
2010-02-18,1229.588440
2010-02-19,1228.032424
2010-02-22,1229.638832
2010-02-23,1241.061125
2010-02-24,1242.885496
2010-02-25,1243.964369
2010-02-26,1247.878190
2010-03-01,1254.468460
2010-03-02,1254.202456
2010-03-03,1252.577382
2010-03-04,1254.856750
2010-03-05,1252.317719
2010-03-08,1250.819620
2010-03-09,1255.682018
2010-03-10,1249.296633
2010-03-11,1247.957680
2010-03-12,1245.950074
2010-03-15,1249.390367
2010-03-16,1253.465177
2010-03-17,1257.219783
2010-03-18,1254.005096
2010-03-19,1256.074923
2010-03-22,1259.634262
2010-03-23,1262.639372
2010-03-24,1260.432639
2010-03-25,1257.825166
2010-03-26,1256.157698
2010-03-29,1258.520083
2010-03-30,1259.190278
2010-03-31,1261.021749
2010-04-01,1258.901831
2010-04-06,1255.752125
2010-04-07,1257.967987
2010-04-08,1262.150674
2010-04-09,1258.463246
2010-04-12,1257.567858
2010-04-13,1262.736934
2010-04-14,1262.781230
2010-04-15,1262.876474
2010-04-16,1265.894341
2010-04-19,1266.861402
2010-04-20,1268.306377
2010-04-21,1271.026530
2010-04-22,1277.754246
2010-04-23,1276.107242
2010-04-26,1280.547091
2010-04-27,1289.669522
2010-04-28,1293.321254
2010-04-29,1290.057400
2010-04-30,1290.429768
2010-05-03,1280.375853
2010-05-04,1288.637742
2010-05-05,1299.584723
2010-05-06,1305.111222
2010-05-07,1318.310559
2010-05-10,1299.191062
2010-05-11,1306.470542
2010-05-12,1309.023158
2010-05-14,1321.440000
2010-05-17,1321.287174
2010-05-18,1327.520582
2010-05-19,1334.858052
2010-05-20,1345.603708
2010-05-21,1337.389047
2010-05-24,1333.720787
2010-05-25,1343.181002
2010-05-26,1336.197032
2010-05-27,1332.610062
2010-05-28,1324.514775
2010-05-31,1327.636901
2010-06-01,1325.537070
2010-06-02,1323.574943
2010-06-03,1320.734894
2010-06-04,1328.206276
2010-06-07,1338.833674
2010-06-08,1345.871454
2010-06-09,1344.316256
2010-06-10,1337.490489
2010-06-11,1337.685313
2010-06-14,1340.064809
2010-06-15,1338.478984
2010-06-16,1336.403626
2010-06-17,1333.491798
2010-06-18,1321.044592
2010-06-21,1315.828232
2010-06-22,1318.550953
2010-06-23,1322.960219
2010-06-24,1328.085547
2010-06-28,1328.769843
2010-06-29,1327.765469
2010-06-30,1324.577604
2010-07-01,1331.736336
2010-07-02,1331.586879
2010-07-05,1335.058753
2010-07-06,1330.736988
2010-07-07,1333.700039
2010-07-08,1330.118674
2010-07-09,1328.568135
2010-07-12,1330.709261
2010-07-13,1328.943280
2010-07-14,1327.689830
2010-07-15,1326.807037
2010-07-16,1327.314361
2010-07-19,1326.801705
2010-07-20,1329.395560
2010-07-21,1329.395180
2010-07-22,1330.925451
2010-07-23,1326.949100
2010-07-26,1321.636826
2010-07-27,1318.343141
2010-07-28,1319.045576
2010-07-29,1320.187097
2010-07-30,1323.795943
2010-08-02,1320.958650
2010-08-03,1326.616830
2010-08-04,1331.862631
2010-08-05,1337.293303
2010-08-06,1342.100187
2010-08-09,1344.810699
2010-08-10,1346.487153
2010-08-11,1358.972734
2010-08-12,1364.042235
2010-08-13,1365.177070
2010-08-16,1371.903956
2010-08-17,1370.587803
2010-08-18,1374.299453
2010-08-19,1372.987725
2010-08-20,1375.257652
2010-08-23,1373.685394
2010-08-24,1384.652771
2010-08-25,1389.690977
2010-08-26,1390.452875
2010-08-27,1389.498366
2010-08-30,1389.147553
2010-08-31,1388.128194
2010-09-01,1376.577289
2010-09-02,1370.819305
2010-09-03,1360.919623
2010-09-06,1361.970116
2010-09-07,1369.831734
2010-09-08,1361.630818
2010-09-09,1356.868870
2010-09-10,1347.783621
2010-09-13,1341.725991
2010-09-14,1346.522214
2010-09-15,1339.875117
2010-09-16,1337.875673
2010-09-17,1342.704655
2010-09-20,1338.234400
2010-09-21,1341.576722
2010-09-22,1350.427391
2010-09-23,1359.138287
2010-09-24,1353.825590
2010-09-27,1361.831244
2010-09-28,1364.400208
2010-09-29,1356.094419
2010-09-30,1349.084499
2010-10-01,1344.600362
2010-10-04,1351.525058
2010-10-05,1353.916620
2010-10-06,1361.263385
2010-10-07,1358.498847
2010-10-08,1358.276354
2010-10-11,1358.934362
2010-10-12,1361.055118
2010-10-13,1356.817501
2010-10-14,1349.411605
2010-10-15,1338.175373
2010-10-18,1338.593470
2010-10-19,1335.978884
2010-10-20,1331.441096
2010-10-21,1327.148901
2010-10-22,1317.314000
2010-10-25,1314.003504
2010-10-26,1314.149389
2010-10-27,1305.724495
2010-10-28,1305.782419
2010-10-29,1315.464108
2010-11-01,1322.298933
2010-11-02,1325.284530
2010-11-03,1326.824292
2010-11-04,1327.886640
2010-11-05,1333.305866
2010-11-08,1329.878135
2010-11-09,1330.998377
2010-11-10,1327.946363
2010-11-11,1328.800130
2010-11-12,1320.798392
2010-11-15,1312.940357
2010-11-16,1314.405924
2010-11-17,1315.185690
2010-11-18,1308.962389
2010-11-19,1309.409855
2010-11-22,1313.025443
2010-11-23,1324.853206
2010-11-24,1317.375247
2010-11-25,1312.100376
2010-11-26,1306.021446
2010-11-29,1302.388002
2010-11-30,1305.746593
2010-12-01,1296.365381
2010-12-02,1288.783144
2010-12-03,1285.204781
2010-12-06,1291.586278
2010-12-07,1285.721064
2010-12-08,1278.414956
2010-12-09,1279.866434
2010-12-10,1282.150657
2010-12-13,1277.859964
2010-12-14,1273.451596
2010-12-15,1271.255697
2010-12-16,1248.548865
2010-12-17,1253.232041
2010-12-20,1261.981224
2010-12-21,1260.779880
2010-12-22,1260.111852
2010-12-23,1263.050694
2010-12-27,1254.895362
2010-12-28,1258.952105
2010-12-29,1254.170174
2010-12-30,1256.388506
2011-01-03,1256.826460
2011-01-04,1260.374010
2011-01-05,1260.425698
2011-01-07,1259.065161
2011-01-10,1261.597056
2011-01-11,1261.373030
2011-01-12,1252.867419
2011-01-13,1251.427624
2011-01-14,1253.529348
2011-01-17,1252.168925
2011-01-18,1248.377285
2011-01-19,1248.558716
2011-01-20,1244.470733
2011-01-21,1240.192508
2011-01-24,1239.814672
2011-01-25,1240.216694
2011-01-26,1234.370176
2011-01-27,1231.503484
2011-01-28,1232.771636
2011-01-31,1238.866606
2011-02-01,1229.690185
2011-02-02,1230.846783
2011-02-03,1230.246923
2011-02-04,1226.792517
2011-02-07,1226.761248
2011-02-08,1225.758426
2011-02-09,1224.172366
2011-02-10,1224.762743
2011-02-11,1227.741968
2011-02-14,1221.741257
2011-02-15,1220.048026
2011-02-16,1226.382395
2011-02-17,1235.582442
2011-02-18,1232.978436
2011-02-21,1237.863651
2011-02-22,1239.282677
2011-02-23,1241.862940
2011-02-24,1243.985911
2011-02-25,1240.686686
2011-02-28,1239.020770
2011-03-01,1233.252357
2011-03-02,1233.267556
2011-03-03,1222.631601
2011-03-04,1224.614059
2011-03-07,1222.841612
2011-03-08,1225.816836
2011-03-09,1224.660067
2011-03-10,1227.969333
2011-03-11,1232.554345
2011-03-14,1235.310511
2011-03-15,1248.019549
2011-03-16,1253.313061
2011-03-17,1246.699705
2011-03-18,1243.523221
2011-03-21,1236.945312
2011-03-22,1235.892614
2011-03-23,1238.666159
2011-03-24,1240.956430
2011-03-25,1239.208442
2011-03-28,1237.404447
2011-03-29,1238.559917
2011-03-30,1240.430292
2011-03-31,1244.541833
2011-04-01,1240.541365
2011-04-04,1244.157288
2011-04-05,1249.437542
2011-04-06,1246.643347
2011-04-07,1243.095310
2011-04-08,1234.247014
2011-04-11,1233.229070
2011-04-12,1241.436590
2011-04-13,1240.145615
2011-04-14,1244.020793
2011-04-15,1242.588640
2011-04-18,1248.611125
2011-04-19,1249.938898
2011-04-20,1252.236342
2011-04-21,1251.630028
2011-04-26,1257.275974
2011-04-27,1254.545131
2011-04-28,1259.294379
2011-04-29,1261.036860
2011-05-02,1258.454911
2011-05-03,1264.712991
2011-05-04,1265.791855
2011-05-05,1270.103304
2011-05-06,1275.186887
2011-05-09,1286.495063
2011-05-10,1286.218024
2011-05-11,1282.316298
2011-05-12,1284.607037
2011-05-13,1284.900632
2011-05-16,1282.077396
2011-05-17,1286.661089
2011-05-18,1294.750929
2011-05-19,1294.312011
2011-05-20,1297.332336
2011-05-23,1304.672695
2011-05-24,1299.261284
2011-05-25,1302.842036
2011-05-26,1306.917011
2011-05-27,1308.895328
2011-05-30,1308.015075
2011-05-31,1302.940137
2011-06-01,1300.186263
2011-06-03,1303.584213
2011-06-07,1297.288251
2011-06-08,1301.347795
2011-06-09,1308.951265
2011-06-10,1315.927902
2011-06-13,1317.304213
2011-06-14,1313.525026
2011-06-15,1316.828120
2011-06-16,1322.141200
2011-06-17,1318.788338
2011-06-20,1319.640282
2011-06-21,1318.689053
2011-06-22,1320.570514
2011-06-23,1322.740126
2011-06-27,1330.145973
2011-06-28,1326.348242
2011-06-29,1317.954260
2011-06-30,1313.102508
2011-07-01,1308.866355
2011-07-04,1307.329170
2011-07-05,1306.856141
2011-07-06,1315.942190
2011-07-07,1311.555228
2011-07-08,1323.104174
2011-07-11,1342.453157
2011-07-12,1342.116474
2011-07-13,1342.844037
2011-07-14,1340.627981
2011-07-15,1344.565205
2011-07-18,1344.415738
2011-07-19,1337.614118
2011-07-20,1331.651687
2011-07-21,1321.201045
2011-07-22,1331.294174
2011-07-25,1338.606693
2011-07-26,1343.846222
