lodate,value
2006-09-29,992.005794
2006-10-02,989.865695
2006-10-03,989.234656
2006-10-04,992.455738
2006-10-05,991.320940
2006-10-06,990.571401
2006-10-09,988.959776
2006-10-10,984.796797
2006-10-11,983.653872
2006-10-12,985.049282
2006-10-13,983.750020
2006-10-16,983.105608
2006-10-17,986.414645
2006-10-18,986.923889
2006-10-19,983.374817
2006-10-20,983.032164
2006-10-23,980.140708
2006-10-24,979.305187
2006-10-25,978.015518
2006-10-26,981.698094
2006-10-27,987.595591
2006-10-30,989.538557
2006-10-31,992.167486
2006-11-01,996.707868
2006-11-02,992.749021
2006-11-03,993.974510
2006-11-06,987.084921
2006-11-07,991.656209
2006-11-08,991.289198
2006-11-09,992.479996
2006-11-10,995.160190
2006-11-13,994.809742
2006-11-14,997.953652
2006-11-15,998.175786
2006-11-16,999.403684
2006-11-17,999.428493
2006-11-20,999.974343
2006-11-21,1001.738921
2006-11-22,999.927924
2006-11-23,997.416933
2006-11-24,1000.955907
2006-11-27,997.658744
2006-11-28,1000.351827
2006-11-29,999.098882
2006-11-30,999.883478
2006-12-01,1000.040297
2006-12-04,1000.769154
2006-12-05,1002.841431
2006-12-06,1002.847388
2006-12-07,1001.718337
2006-12-08,1000.263336
2006-12-11,994.921778
2006-12-12,994.140389
2006-12-13,993.359613
2006-12-14,990.393137
2006-12-15,991.045681
2006-12-18,987.176425
2006-12-19,985.894445
2006-12-20,987.292086
2006-12-21,986.537795
2006-12-22,986.173762
2006-12-27,983.443805
2006-12-28,980.510315
2006-12-29,979.993675
2007-01-02,981.907791
2007-01-03,983.016969
2007-01-04,983.648361
2007-01-05,985.524235
2007-01-08,981.402670
2007-01-09,980.836920
2007-01-10,977.952459
2007-01-11,979.059048
2007-01-12,975.030258
2007-01-15,974.324443
2007-01-16,972.212750
2007-01-17,973.314446
2007-01-18,969.415598
2007-01-19,972.205614
2007-01-22,972.992878
2007-01-23,973.780513
2007-01-24,972.028616
2007-01-25,968.344440
2007-01-26,966.433297
2007-01-29,963.468699
2007-01-30,961.738660
2007-01-31,964.065788
2007-02-01,965.144568
2007-02-02,965.579002
2007-02-05,974.902977
2007-02-06,974.566755
2007-02-07,973.510434
2007-02-08,971.759824
2007-02-09,971.271415
2007-02-12,971.829984
2007-02-13,970.726508
2007-02-14,972.926360
2007-02-15,982.408274
2007-02-16,981.835854
2007-02-19,979.293576
2007-02-20,978.625985
2007-02-21,980.555469
2007-02-22,978.016910
2007-02-23,979.091937
2007-02-26,983.531286
2007-02-27,985.379263
2007-02-28,988.892895
2007-03-01,990.476516
2007-03-02,991.219381
2007-03-05,993.383679
2007-03-06,991.748515
2007-03-07,990.264833
2007-03-08,991.547434
2007-03-09,989.957528
2007-03-12,991.421134
2007-03-13,992.220148
2007-03-14,995.177762
2007-03-15,993.737043
2007-03-16,991.706119
2007-03-19,989.530476
2007-03-20,990.918570
2007-03-21,989.436401
2007-03-22,991.037495
2007-03-23,985.308790
2007-03-26,983.885333
2007-03-27,980.219329
2007-03-28,980.657723
2007-03-29,979.389054
2007-03-30,977.349551
2007-04-02,977.558867
2007-04-03,975.524248
2007-04-04,975.014788
2007-04-05,973.734784
2007-04-10,969.475797
2007-04-11,968.848055
2007-04-12,967.406214
2007-04-13,966.434940
2007-04-16,961.359793
2007-04-17,961.206826
2007-04-18,964.630780
2007-04-19,963.092509
2007-04-20,961.195698
2007-04-23,961.319977
2007-04-24,964.947211
2007-04-25,965.750110
2007-04-26,962.325621
2007-04-27,959.840995
2007-04-30,962.328230
2007-05-02,963.288571
2007-05-03,963.551559
2007-05-04,965.855961
2007-05-07,965.250703
2007-05-08,967.929141
2007-05-09,965.851614
2007-05-10,964.758638
2007-05-11,966.962016
2007-05-14,960.891897
2007-05-15,957.319219
2007-05-16,958.688310
2007-05-18,955.458923
2007-05-21,953.119274
2007-05-22,954.191693
2007-05-23,952.673605
2007-05-24,951.071446
2007-05-25,949.728010
2007-05-28,950.727394
2007-05-29,954.141816
2007-05-30,952.896026
2007-05-31,949.711098
2007-06-01,946.972545
2007-06-04,946.928542
2007-06-05,946.988931
2007-06-07,941.573261
2007-06-08,939.069520
2007-06-11,939.673127
2007-06-12,937.953649
2007-06-13,936.604611
2007-06-14,939.513842
2007-06-15,938.349432
2007-06-18,937.111500
2007-06-19,939.997567
2007-06-20,930.281431
2007-06-21,928.240239
2007-06-25,932.685418
2007-06-26,933.542259
2007-06-27,936.031832
2007-06-28,932.802011
2007-06-29,933.304194
2007-07-02,936.191420
2007-07-03,935.076713
2007-07-04,930.241790
2007-07-05,928.095975
2007-07-06,925.649431
2007-07-09,925.916249
2007-07-10,930.327374
2007-07-11,933.480093
2007-07-12,928.891936
2007-07-13,931.852646
2007-07-16,931.263337
2007-07-17,930.757097
2007-07-18,933.353109
2007-07-19,933.066823
2007-07-20,940.756984
2007-07-23,942.742692
2007-07-24,943.622392
2007-07-25,944.776404
2007-07-26,947.840829
2007-07-27,949.723929
2007-07-30,951.423764
2007-07-31,947.034504
2007-08-01,948.830157
2007-08-02,947.035540
2007-08-03,952.132061
2007-08-06,952.210725
2007-08-07,949.782091
2007-08-08,944.819414
2007-08-09,949.341523
2007-08-10,952.334295
2007-08-13,951.766803
2007-08-14,948.837716
2007-08-15,955.474782
2007-08-16,965.036453
2007-08-17,965.618172
2007-08-20,964.950434
2007-08-21,971.119859
2007-08-22,960.604351
2007-08-23,962.496817
2007-08-24,963.743548
2007-08-27,962.345704
2007-08-28,965.405909
2007-08-29,968.374211
2007-08-30,965.910467
2007-08-31,962.412652
2007-09-03,962.838516
2007-09-04,963.194151
2007-09-05,964.739436
2007-09-06,965.149987
2007-09-07,970.234639
2007-09-10,972.748785
2007-09-11,973.951541
2007-09-12,971.177732
2007-09-13,968.515078
2007-09-14,969.522494
2007-09-17,966.537566
2007-09-18,961.817974
2007-09-19,960.409966
2007-09-20,955.524564
2007-09-21,954.429812
2007-09-24,955.686700
2007-09-25,956.842863
2007-09-26,953.779313
2007-09-27,955.313110
2007-09-28,956.673925
2007-10-01,957.032142
2007-10-02,956.891688
2007-10-03,958.254752
2007-10-04,958.580564
2007-10-05,954.655254
2007-10-08,953.694911
2007-10-09,954.469643
2007-10-10,952.586765
2007-10-11,949.979789
2007-10-12,948.902782
2007-10-15,945.536173
2007-10-16,948.317940
2007-10-17,950.120193
2007-10-18,955.973193
2007-10-19,960.360116
2007-10-22,965.304068
2007-10-23,963.774396
2007-10-24,966.562466
2007-10-25,965.736831
2007-10-26,965.157272
2007-10-29,965.866726
2007-10-30,966.697646
2007-10-31,962.983485
2007-11-01,963.515156
2007-11-02,964.632102
2007-11-05,966.336801
2007-11-06,963.087299
2007-11-07,966.441256
2007-11-08,969.236562
2007-11-09,970.958445
2007-11-12,968.197374
2007-11-13,965.305007
2007-11-14,963.903871
2007-11-15,965.604291
2007-11-16,966.175632
2007-11-19,968.112604
2007-11-20,967.615476
2007-11-21,969.886853
2007-11-22,970.744840
2007-11-23,968.653411
2007-11-26,969.478990
2007-11-27,975.822793
2007-11-28,970.450098
2007-11-29,976.357827
2007-11-30,973.166000
2007-12-03,976.529924
2007-12-04,978.740429
2007-12-05,977.167907
2007-12-06,972.917479
2007-12-07,967.903362
2007-12-10,962.426276
2007-12-11,962.481480
2007-12-12,956.712422
2007-12-13,956.733079
2007-12-14,957.500758
2007-12-17,957.159172
2007-12-18,958.440317
2007-12-19,965.099363
2007-12-20,969.795622
2007-12-21,967.106812
2007-12-27,964.196450
2007-12-28,966.434867
2008-01-02,972.432850
2008-01-03,974.994600
2008-01-04,980.737470
2008-01-07,983.145585
2008-01-08,980.413516
2008-01-09,986.098978
2008-01-10,983.814425
2008-01-11,983.861301
2008-01-14,991.306108
2008-01-15,993.521588
2008-01-16,996.810651
2008-01-17,998.615750
2008-01-18,999.560785
2008-01-21,1007.657711
2008-01-22,1007.364490
2008-01-23,1013.917078
2008-01-24,1002.121540
2008-01-25,999.312556
2008-01-28,1007.281524
2008-01-29,1004.337055
2008-01-30,1000.781962
2008-01-31,1010.618009
2008-02-01,1008.150135
2008-02-04,1005.868451
2008-02-05,1013.064513
2008-02-06,1011.511233
2008-02-07,1016.749520
2008-02-08,1017.064114
2008-02-11,1018.012374
2008-02-12,1010.967765
2008-02-13,999.801374
2008-02-14,993.447729
2008-02-15,999.198479
2008-02-18,996.600035
2008-02-19,1000.433098
2008-02-20,997.002359
2008-02-21,993.005456
2008-02-22,997.852110
2008-02-25,996.672095
2008-02-26,993.276360
2008-02-27,993.457050
2008-02-28,996.419039
2008-02-29,1002.594732
2008-03-03,998.536224
2008-03-04,1001.731635
2008-03-05,998.635379
2008-03-06,1001.311572
2008-03-07,1002.528272
2008-03-10,1005.475023
2008-03-11,1004.210466
2008-03-12,1003.323328
2008-03-13,1011.756883
2008-03-14,1013.648313
2008-03-17,1019.247867
2008-03-18,1014.736885
2008-03-19,1009.952714
2008-03-20,1011.179864
2008-03-25,1000.344022
2008-03-26,1000.560482
2008-03-27,1000.411287
2008-03-28,996.819188
2008-03-31,1002.520999
2008-04-01,998.276279
2008-04-02,997.734581
2008-04-03,999.404494
2008-04-04,1003.086619
2008-04-07,1000.162769
2008-04-08,999.264785
2008-04-09,999.016590
2008-04-10,1003.997259
2008-04-11,1005.243602
2008-04-14,1000.993909
2008-04-15,997.836651
2008-04-16,991.924076
2008-04-17,986.424198
2008-04-18,979.630217
2008-04-21,983.346256
2008-04-22,978.299135
2008-04-23,979.119969
2008-04-24,979.739491
2008-04-25,977.820438
2008-04-28,978.778326
2008-04-29,985.545351
2008-04-30,988.947690
2008-05-02,985.047771
2008-05-05,988.139128
2008-05-06,993.662838
2008-05-07,989.956552
2008-05-08,996.743800
2008-05-09,1000.168232
2008-05-12,998.435058
2008-05-13,991.605371
2008-05-14,987.793055
2008-05-15,982.042827
2008-05-16,983.728547
2008-05-19,983.838108
2008-05-20,984.491007
2008-05-21,978.579346
2008-05-22,967.744343
2008-05-23,969.563454
2008-05-26,968.323193
2008-05-27,964.333405
2008-05-28,961.634188
2008-05-29,954.496402
2008-05-30,961.368622
2008-06-02,964.288409
2008-06-03,960.885537
2008-06-04,963.903013
2008-06-05,961.754426
2008-06-09,949.024270
2008-06-10,947.672684
2008-06-11,947.711472
2008-06-12,940.064966
2008-06-13,934.395440
2008-06-16,927.071056
2008-06-17,932.698311
2008-06-18,937.031875
2008-06-19,935.973694
2008-06-23,940.498734
2008-06-24,940.170919
2008-06-25,939.113104
2008-06-26,942.536211
2008-06-27,945.288812
2008-06-30,935.657555
2008-07-01,936.694374
2008-07-02,933.226730
2008-07-03,931.803294
2008-07-04,934.757778
2008-07-07,941.430757
2008-07-08,941.714342
2008-07-09,943.655288
2008-07-10,945.276399
2008-07-11,948.050606
2008-07-14,950.638693
2008-07-15,955.842062
2008-07-16,956.042531
2008-07-17,953.360846
2008-07-18,947.409747
2008-07-21,943.798859
2008-07-22,941.521602
2008-07-23,939.172818
2008-07-24,946.127063
2008-07-25,946.523215
2008-07-28,948.869815
2008-07-29,948.164852
2008-07-30,957.309197
2008-07-31,965.306384
2008-08-01,974.044536
2008-08-04,975.188931
2008-08-05,974.665869
2008-08-06,973.828955
2008-08-07,979.918559
2008-08-08,980.410208
2008-08-11,979.566857
2008-08-12,984.377314
2008-08-13,985.040055
2008-08-14,984.797894
2008-08-15,986.236421
2008-08-18,988.311134
2008-08-19,990.628263
2008-08-20,988.501601
2008-08-21,982.074775
2008-08-22,976.587261
2008-08-25,983.446077
2008-08-26,985.624077
2008-08-27,980.688478
2008-08-28,978.276620
2008-08-29,980.984996
2008-09-01,985.528648
2008-09-02,981.378101
2008-09-03,987.018455
2008-09-04,985.801676
2008-09-05,993.248022
2008-09-08,992.760154
2008-09-09,998.948035
2008-09-10,998.491561
2008-09-11,1002.235557
2008-09-12,1000.042087
2008-09-15,1011.253837
2008-09-16,1016.254020
2008-09-17,1009.250774
2008-09-18,1011.090335
2008-09-19,999.617870
2008-09-22,993.849879
2008-09-23,995.585750
2008-09-24,998.317150
2008-09-25,988.459666
2008-09-26,991.908374
2008-09-29,998.458292
2008-09-30,995.869829
2008-10-01,1000.454454
2008-10-02,1009.054305
2008-10-03,1018.847185
2008-10-06,1034.271921
2008-10-07,1038.308188
2008-10-08,1058.971605
2008-10-09,1050.053736
2008-10-10,1045.013688
2008-10-13,1040.901922
2008-10-14,1042.162940
2008-10-15,1041.661332
2008-10-16,1045.693120
2008-10-17,1053.457145
2008-10-20,1051.343406
2008-10-21,1053.773889
2008-10-22,1058.633004
2008-10-23,1072.782498
2008-10-24,1084.912296
2008-10-27,1088.111659
2008-10-28,1085.216709
2008-10-29,1076.413152
2008-10-30,1071.677346
2008-10-31,1074.056126
2008-11-03,1070.713643
2008-11-04,1066.314034
2008-11-05,1062.056879
2008-11-06,1064.845378
2008-11-07,1069.743812
2008-11-10,1073.229936
2008-11-11,1080.866182
2008-11-12,1088.911202
2008-11-13,1085.500416
2008-11-14,1095.577667
2008-11-17,1097.486522
2008-11-18,1099.062641
2008-11-19,1099.797310
2008-11-20,1123.971010
2008-11-21,1128.603450
2008-11-24,1125.388386
2008-11-25,1129.973027
2008-11-26,1140.405498
2008-11-27,1137.366669
2008-11-28,1142.372333
2008-12-01,1149.596001
2008-12-02,1161.640488
2008-12-03,1166.876405
2008-12-04,1183.053408
2008-12-05,1176.946802
2008-12-08,1166.607860
2008-12-09,1148.120202
2008-12-10,1153.848245
2008-12-11,1155.878918
2008-12-12,1158.558920
2008-12-15,1161.472362
2008-12-16,1168.274370
2008-12-17,1197.315827
2008-12-18,1197.269244
2008-12-19,1196.833150
2008-12-22,1200.858231
2008-12-23,1206.762107
2008-12-29,1210.588394
2008-12-30,1210.694876
2009-01-02,1205.382793
2009-01-05,1198.411203
2009-01-07,1190.149953
2009-01-08,1188.014799
2009-01-09,1193.343936
2009-01-12,1192.904082
2009-01-13,1197.360115
2009-01-14,1192.142645
2009-01-15,1195.027341
2009-01-16,1186.074060
2009-01-19,1181.993793
2009-01-20,1181.638459
2009-01-21,1178.411003
2009-01-22,1173.565262
2009-01-23,1163.759692
2009-01-26,1147.948981
2009-01-27,1151.310127
2009-01-28,1154.693740
2009-01-29,1152.268451
2009-01-30,1150.000659
2009-02-02,1155.649772
2009-02-03,1162.720681
2009-02-04,1155.340577
2009-02-05,1162.414848
2009-02-06,1153.976150
2009-02-09,1156.422104
2009-02-10,1168.275045
2009-02-11,1186.551698
2009-02-12,1187.437244
2009-02-13,1178.210422
2009-02-16,1179.788433
2009-02-17,1191.245661
2009-02-18,1195.349847
2009-02-19,1186.407203
2009-02-20,1195.531608
2009-02-23,1199.482245
2009-02-24,1206.796572
2009-02-25,1203.057686
2009-02-26,1191.719178
2009-02-27,1196.048326
2009-03-02,1200.642389
2009-03-03,1197.145633
2009-03-04,1195.690921
2009-03-05,1197.234281
2009-03-06,1204.055158
2009-03-09,1202.519716
2009-03-10,1199.690402
2009-03-11,1190.304582
2009-03-12,1192.627627
2009-03-13,1190.333896
2009-03-16,1190.875467
2009-03-17,1189.189537
2009-03-18,1184.824114
2009-03-19,1194.866015
2009-03-20,1193.166827
2009-03-23,1177.301777
2009-03-24,1169.044272
2009-03-25,1170.008380
2009-03-26,1163.311643
2009-03-27,1169.630370
2009-03-30,1174.895157
2009-03-31,1184.060291
2009-04-01,1181.156875
2009-04-02,1171.452849
2009-04-03,1165.940843
2009-04-06,1159.879458
2009-04-07,1161.476097
2009-04-08,1164.297207
2009-04-09,1164.262684
2009-04-14,1172.802498
2009-04-15,1181.425488
2009-04-16,1183.241127
2009-04-17,1180.195480
2009-04-20,1189.545951
2009-04-21,1191.843376
2009-04-22,1182.520857
2009-04-23,1178.773407
2009-04-24,1170.943236
2009-04-27,1177.449743
2009-04-28,1178.002013
2009-04-29,1176.141293
2009-04-30,1171.598461
2009-05-04,1162.572331
2009-05-05,1161.528466
2009-05-06,1155.200515
2009-05-07,1143.271939
2009-05-08,1148.654302
2009-05-11,1154.735150
2009-05-12,1148.292716
2009-05-13,1148.554608
2009-05-14,1154.225170
2009-05-15,1152.722554
2009-05-18,1152.674813
2009-05-19,1144.759173
2009-05-20,1141.694699
2009-05-22,1136.676474
2009-05-25,1132.877991
2009-05-26,1139.857597
2009-05-27,1137.464362
2009-05-28,1131.812681
2009-05-29,1131.834114
2009-06-01,1127.167997
2009-06-02,1129.452716
2009-06-03,1136.477783
2009-06-04,1132.129085
2009-06-05,1129.921161
2009-06-08,1123.669618
2009-06-09,1126.339376
2009-06-10,1125.563557
2009-06-11,1124.549975
2009-06-12,1138.359320
2009-06-15,1148.931630
2009-06-16,1148.440726
2009-06-17,1150.415518
2009-06-18,1148.478563
2009-06-22,1150.235492
2009-06-23,1149.791214
2009-06-24,1152.125473
2009-06-25,1158.164878
2009-06-26,1161.660494
2009-06-29,1163.196001
2009-06-30,1161.275671
2009-07-01,1160.153911
2009-07-02,1178.941520
2009-07-03,1178.717989
2009-07-06,1180.064574
2009-07-07,1179.176586
2009-07-08,1182.046305
2009-07-09,1181.364235
2009-07-10,1185.961269
2009-07-13,1191.725280
2009-07-14,1186.699094
2009-07-15,1182.723719
2009-07-16,1185.536709
2009-07-17,1182.899890
2009-07-20,1179.670290
2009-07-21,1182.957929
2009-07-22,1183.208901
2009-07-23,1178.891819
2009-07-24,1174.106831
2009-07-27,1170.059059
2009-07-28,1176.506022
2009-07-29,1178.059594
2009-07-30,1171.708786
2009-07-31,1178.732065
2009-08-03,1172.055791
2009-08-04,1167.987795
2009-08-05,1168.762772
2009-08-06,1169.127542
2009-08-07,1161.986998
2009-08-10,1163.851743
2009-08-11,1171.321754
2009-08-12,1167.789956
2009-08-13,1166.249444
2009-08-14,1173.450394
2009-08-17,1175.520875
2009-08-18,1175.834038
2009-08-19,1183.403222
2009-08-20,1183.890554
2009-08-21,1179.210927
2009-08-24,1174.853407
2009-08-25,1179.957699
2009-08-26,1184.342334
2009-08-27,1188.577688
2009-08-28,1186.613993
2009-08-31,1191.002249
2009-09-01,1189.697274
2009-09-02,1191.780560
2009-09-03,1195.859897
2009-09-04,1195.376821
2009-09-07,1198.393933
2009-09-08,1193.018396
2009-09-09,1188.526079
2009-09-10,1192.638381
2009-09-11,1196.966817
2009-09-14,1195.461644
2009-09-15,1192.062716
2009-09-16,1188.882873
2009-09-17,1188.563196
2009-09-18,1189.422295
2009-09-21,1187.269366
2009-09-22,1184.873999
2009-09-23,1184.450885
2009-09-24,1190.031650
2009-09-25,1190.684392
2009-09-28,1192.958581
2009-09-29,1194.875233
2009-09-30,1198.308545
2009-10-01,1199.322071
2009-10-02,1206.966845
2009-10-05,1210.293631
2009-10-06,1208.692464
2009-10-07,1207.396946
2009-10-08,1211.940329
2009-10-09,1204.237027
2009-10-12,1204.674424
2009-10-13,1206.884033
2009-10-14,1203.130034
2009-10-15,1200.177870
2009-10-16,1200.949542
2009-10-19,1201.514859
2009-10-20,1206.335292
2009-10-21,1201.462911
2009-10-22,1205.112319
2009-10-23,1200.046549
2009-10-26,1198.487026
2009-10-27,1208.661097
2009-10-28,1211.095249
2009-10-29,1207.811231
2009-10-30,1209.934880
2009-11-02,1212.055745
2009-11-03,1215.625691
2009-11-04,1209.967257
2009-11-05,1206.343267
2009-11-06,1205.930626
2009-11-09,1210.525501
2009-11-10,1210.839130
2009-11-11,1207.485369
2009-11-12,1204.342287
2009-11-13,1203.505606
2009-11-16,1208.652453
2009-11-17,1213.526637
2009-11-18,1214.391663
2009-11-19,1216.041271
2009-11-20,1213.394575
2009-11-23,1212.779354
2009-11-24,1215.448051
2009-11-25,1213.450193
2009-11-26,1221.855373
2009-11-27,1224.530082
2009-11-30,1225.074695
2009-12-01,1225.185213
2009-12-02,1224.086547
2009-12-03,1219.046925
2009-12-04,1212.953576
2009-12-07,1218.696227
2009-12-08,1222.517471
2009-12-09,1222.590125
2009-12-10,1220.908603
2009-12-11,1194.005529
2009-12-14,1196.251377
2009-12-15,1196.720206
2009-12-16,1202.334428
2009-12-17,1209.900855
2009-12-18,1214.072759
2009-12-21,1209.935695
2009-12-22,1205.709103
2009-12-23,1207.224230
2009-12-28,1201.619730
2009-12-29,1199.248663
2009-12-30,1199.635319
2010-01-04,1191.143602
2010-01-05,1188.692660
2010-01-07,1193.237931
2010-01-08,1195.377077
2010-01-11,1198.337182
2010-01-12,1202.074206
2010-01-13,1200.993366
2010-01-14,1199.817315
2010-01-15,1205.064961
2010-01-18,1207.357218
2010-01-19,1203.790016
2010-01-20,1209.171037
2010-01-21,1208.794804
2010-01-22,1215.096384
2010-01-25,1212.877220
2010-01-26,1214.306858
2010-01-27,1215.438257
2010-01-28,1212.796663
2010-01-29,1211.547308
2010-02-01,1210.950320
2010-02-02,1211.482730
2010-02-03,1209.166627
2010-02-04,1214.493334
2010-02-05,1220.798520
2010-02-08,1217.959294
2010-02-09,1216.158416
2010-02-10,1214.487398
2010-02-11,1201.409956
2010-02-12,1199.246441
2010-02-15,1199.665934
2010-02-16,1201.580753
2010-02-17,1202.847910
2010-02-18,1201.732450
2010-02-19,1200.206916
2010-02-22,1201.772162
2010-02-23,1212.930829
2010-02-24,1214.709035
2010-02-25,1215.758630
2010-02-26,1219.578884
2010-03-01,1226.014860
2010-03-02,1225.750025
2010-03-03,1224.156952
2010-03-04,1226.379745
2010-03-05,1223.893467
2010-03-08,1222.424514
2010-03-09,1227.171679
2010-03-10,1220.926404
2010-03-11,1219.613012
2010-03-12,1217.646166
2010-03-15,1221.003474
2010-03-16,1224.980857
2010-03-17,1228.645280
2010-03-18,1225.498782
2010-03-19,1227.516695
2010-03-22,1230.990237
2010-03-23,1233.922126
2010-03-24,1231.760686
2010-03-25,1229.207639
2010-03-26,1227.573231
2010-03-29,1229.876987
2010-03-30,1230.527049
2010-03-31,1232.311947
2010-04-01,1230.235403
2010-04-06,1227.152537
2010-04-07,1229.313063
2010-04-08,1233.395596
2010-04-09,1229.787282
2010-04-12,1228.907417
2010-04-13,1233.953811
2010-04-14,1233.992201
2010-04-15,1234.080377
2010-04-16,1237.024533
2010-04-19,1237.964631
2010-04-20,1239.371734
2010-04-21,1242.024912
2010-04-22,1248.594189
2010-04-23,1246.979818
2010-04-26,1251.313378
2010-04-27,1260.222586
2010-04-28,1263.785939
2010-04-29,1260.591605
2010-04-30,1260.950466
2010-05-03,1251.121224
2010-05-04,1259.189377
2010-05-05,1269.881197
2010-05-06,1275.276343
2010-05-07,1288.168882
2010-05-10,1269.481418
2010-05-11,1276.589395
2010-05-12,1279.078563
2010-05-14,1291.206287
2010-05-17,1291.051833
2010-05-18,1297.137478
2010-05-19,1304.301868
2010-05-20,1314.796369
2010-05-21,1306.764564
2010-05-24,1303.175117
2010-05-25,1312.413496
2010-05-26,1305.584297
2010-05-27,1302.074325
2010-05-28,1294.159368
2010-05-31,1297.204805
2010-06-01,1295.147959
2010-06-02,1293.225675
2010-06-03,1290.445617
2010-06-04,1297.740532
2010-06-07,1308.119014
2010-06-08,1314.990146
2010-06-09,1313.465415
2010-06-10,1306.791081
2010-06-11,1306.976247
2010-06-14,1309.295931
2010-06-15,1307.741322
2010-06-16,1305.708435
2010-06-17,1302.858306
2010-06-18,1290.691872
2010-06-21,1285.590243
2010-06-22,1288.245293
2010-06-23,1292.548104
2010-06-24,1297.550482
2010-06-28,1298.213896
2010-06-29,1297.227467
2010-06-30,1294.107774
2010-07-01,1301.096694
2010-07-02,1300.945514
2010-07-05,1304.332333
2010-07-06,1300.104858
2010-07-07,1302.994543
2010-07-08,1299.490460
2010-07-09,1297.970468
2010-07-12,1300.057132
2010-07-13,1298.326671
2010-07-14,1297.096947
2010-07-15,1296.229347
2010-07-16,1296.719836
2010-07-19,1296.213851
2010-07-20,1298.742764
2010-07-21,1298.737239
2010-07-22,1300.227066
2010-07-23,1296.337272
2010-07-26,1291.142404
2010-07-27,1287.919592
2010-07-28,1288.600705
2010-07-29,1289.710765
2010-07-30,1293.231184
2010-08-02,1290.454268
2010-08-03,1295.976665
2010-08-04,1301.096164
2010-08-05,1306.396223
2010-08-06,1311.086864
2010-08-09,1313.729538
2010-08-10,1315.362033
2010-08-11,1327.553780
2010-08-12,1332.500808
2010-08-13,1333.604113
2010-08-16,1340.170133
2010-08-17,1338.879105
2010-08-18,1342.499573
2010-08-19,1341.212870
2010-08-20,1343.424942
2010-08-23,1341.883746
2010-08-24,1352.591896
2010-08-25,1357.508078
2010-08-26,1358.246945
2010-08-27,1357.309154
2010-08-30,1356.961083
2010-08-31,1355.959957
2010-09-01,1344.671350
2010-09-02,1339.041487
2010-09-03,1329.365982
2010-09-06,1330.386843
2010-09-07,1338.060876
2010-09-08,1330.044856
2010-09-09,1325.388094
2010-09-10,1316.508372
2010-09-13,1310.586085
2010-09-14,1315.265792
2010-09-15,1308.767773
2010-09-16,1306.809556
2010-09-17,1311.521221
2010-09-20,1307.149581
2010-09-21,1310.409079
2010-09-22,1319.048928
2010-09-23,1327.552184
2010-09-24,1322.357685
2010-09-27,1330.172011
2010-09-28,1332.675974
2010-09-29,1324.558018
2010-09-30,1317.705860
2010-10-01,1313.320791
2010-10-04,1320.079186
2010-10-05,1322.409865
2010-10-06,1329.580417
2010-10-07,1326.874947
2010-10-08,1326.652367
2010-10-11,1327.289791
2010-10-12,1329.355895
2010-10-13,1325.211699
2010-10-14,1317.973057
2010-10-15,1306.993376
2010-10-18,1307.396545
2010-10-19,1304.837705
2010-10-20,1300.400513
2010-10-21,1296.203225
2010-10-22,1286.592504
2010-10-25,1283.354108
2010-10-26,1283.491498
2010-10-27,1275.258055
2010-10-28,1275.309567
2010-10-29,1284.760255
2010-11-01,1291.430452
2010-11-02,1294.341227
2010-11-03,1295.839902
2010-11-04,1296.872299
2010-11-05,1302.159807
2010-11-08,1298.806980
2010-11-09,1299.895895
2010-11-10,1296.910042
2010-11-11,1297.738708
2010-11-12,1289.918865
2010-11-15,1282.239428
2010-11-16,1283.665637
2010-11-17,1284.422073
2010-11-18,1278.339244
2010-11-19,1278.771169
2010-11-22,1282.297082
2010-11-23,1293.842954
2010-11-24,1286.534895
2010-11-25,1281.378405
2010-11-26,1275.436724
2010-11-29,1271.883308
2010-11-30,1275.158187
2010-12-01,1265.991678
2010-12-02,1258.582069
2010-12-03,1255.082566
2010-12-06,1261.309515
2010-12-07,1255.576786
2010-12-08,1248.436990
2010-12-09,1249.849477
2010-12-10,1252.075168
2010-12-13,1247.880155
2010-12-14,1243.570258
2010-12-15,1241.420951
2010-12-16,1219.242094
2010-12-17,1223.810504
2010-12-20,1232.349431
2010-12-21,1231.171405
2010-12-22,1230.514179
2010-12-23,1233.379110
2010-12-27,1225.410468
2010-12-28,1229.367033
2010-12-29,1224.692597
2010-12-30,1226.853930
2011-01-03,1227.276720
2011-01-04,1230.735992
2011-01-05,1230.781581
2011-01-07,1229.448159
2011-01-10,1231.915618
2011-01-11,1231.691973
2011-01-12,1223.381618
2011-01-13,1221.970854
2011-01-14,1224.018257
2011-01-17,1222.685004
2011-01-18,1218.977791
2011-01-19,1219.150113
2011-01-20,1215.153580
2011-01-21,1210.971319
2011-01-24,1210.597580
2011-01-25,1210.985325
2011-01-26,1205.271801
2011-01-27,1202.467904
2011-01-28,1203.701385
2011-01-31,1209.647851
2011-02-01,1200.683057
2011-02-02,1201.807607
2011-02-03,1201.217131
2011-02-04,1197.839471
2011-02-07,1197.804186
2011-02-08,1196.820281
2011-02-09,1195.266917
2011-02-10,1195.838610
2011-02-11,1198.742733
2011-02-14,1192.879001
2011-02-15,1191.221037
2011-02-16,1197.401012
2011-02-17,1206.378896
2011-02-18,1203.831649
2011-02-21,1208.596604
2011-02-22,1209.977283
2011-02-23,1212.491729
2011-02-24,1214.559679
2011-02-25,1211.333676
2011-02-28,1209.702367
2011-03-01,1204.065649
